Time (s),"Main pump (l/min)",Pipe velocity (m/s),Bottom hole pressure (bar),Choke pressure (bar),Choke flow (l/min),Pump pressure (bar),Bit flow (l/min),Flow bottom annulus (l/min),Pressure bottom annulus (bar),Bit velocity (m/s),Rig heave (m)
344.9,3520,0.096131844,939.8597182,0.960274316,2336.504037,291.1638639,3142.977103,3184.226744,938.9827308,0.021199793,-1.131258112
345,3520,0.095216304,939.9357929,0.960730375,2289.8795,291.3195403,3143.057609,3202.466703,939.0586634,0.030532642,-1.121690705
345.1,3520,0.092195016,939.9598019,0.970872109,2244.517838,291.4635785,3143.689476,3223.662483,939.0825138,0.041101236,-1.112320139
345.2,3520,0.089173728,940.0645955,0.994390837,2225.152019,291.6039123,3143.397327,3246.948527,939.1871325,0.053218986,-1.103251702
345.3,3520,0.08615244,940.2733115,0.982102583,2213.962662,291.7316991,3141.89704,3270.468828,939.3956686,0.066078039,-1.094485393
345.4,3520,0.083131152,940.5239196,0.977330108,2184.850699,291.8429414,3140.327602,3293.336626,939.6461014,0.078637284,-1.086021214
345.5,3520,0.080109864,940.6915557,1.000604773,2171.345529,291.9614446,3139.781554,3315.633837,939.8135641,0.090377323,-1.077859163
345.6,3520,0.077088577,940.8422242,1.000743642,2175.164051,292.0905505,3139.462436,3338.037178,939.9640636,0.102055278,-1.069999241
345.7,3520,0.074067289,941.0393166,0.996595051,2171.617673,292.2213213,3138.958355,3358.907695,940.1609999,0.113040514,-1.062441448
345.8,3520,0.071046001,941.2629132,1.006705534,2173.455254,292.3532894,3137.969486,3378.189266,940.384451,0.123458281,-1.055185783
345.9,3520,0.068024713,941.5527942,1.014858571,2186.287777,292.4835873,3136.441706,3397.498782,940.674187,0.134167378,-1.048232247
346,3520,0.065003425,941.9358474,1.035180656,2215.922323,292.6175637,3134.926483,3411.176377,941.0571342,0.141975557,-1.04158084
346.1,3520,0.060700381,942.1578749,1.039329733,2265.726273,292.7498806,3135.204932,3420.665723,941.2790853,0.146709395,-1.03529565
346.2,3520,0.056397337,942.2871662,1.021632602,2301.787977,292.8722345,3136.518726,3427.970928,941.4083289,0.149788614,-1.029440764
346.3,3520,0.052094293,942.5652464,1.045945321,2338.307701,293.0000438,3136.824073,3430.171994,941.6863955,0.150762897,-1.024016183
346.4,3520,0.047791249,942.8279126,1.067288781,2413.584665,293.1378042,3137.23722,3428.188502,941.9490756,0.149531172,-1.019021906
346.5,3520,0.043488204,943.0152047,1.033878174,2477.994413,293.2671431,3138.957697,3425.608302,942.1363912,0.147320887,-1.014457933
346.6,3520,0.03918516,943.2329982,1.034025619,2512.43261,293.3797213,3140.588223,3422.387398,942.3542134,0.144827548,-1.010324265
346.7,3520,0.034882116,943.3809453,1.065635868,2576.056605,293.4932559,3142.411104,3419.051666,942.5021872,0.142176336,-1.006620901
346.8,3520,0.030579072,943.4959424,1.044163708,2648.871987,293.6126284,3144.695704,3415.52216,942.6172176,0.139188242,-1.003347842
346.9,3520,0.026276028,943.700169,1.01910077,2683.351422,293.7192457,3145.926998,3412.518416,942.8214711,0.137011691,-1.000505087
347,3520,0.021972984,943.8557458,1.034976685,2714.273736,293.8142407,3147.419804,3407.709541,942.9770837,0.133773012,-0.998092636
347.1,3520,0.016845955,943.8906871,1.049079522,2767.272799,293.9134929,3150.592728,3401.173549,943.0120813,0.128783223,-0.996151689
347.2,3520,0.011718926,943.9261811,1.057826889,2832.712709,294.0178223,3153.930467,3391.438666,943.0476568,0.122064694,-0.994723445
347.3,3520,0.006591897,943.8996962,1.058320049,2905.979927,294.1187471,3157.63211,3378.407029,943.0212764,0.113464812,-0.993807904
347.4,3520,0.001464868,943.8741309,1.048428929,2970.531964,294.2166637,3161.937559,3363.73653,942.9958346,0.103712334,-0.993405066
347.5,3520,-0.003662162,943.889896,1.065561958,3037.309412,294.3176034,3166.110042,3345.928213,943.0117458,0.092415546,-0.99351493
347.6,3520,-0.008789191,943.8756974,1.080020381,3130.63976,294.4207093,3170.645599,3325.081125,942.997712,0.079370419,-0.994137498
347.7,3520,-0.01391622,943.7453978,1.052451976,3214.574883,294.5300562,3176.870869,3303.947486,942.8675853,0.065309612,-0.995272768
347.8,3520,-0.019043249,943.596404,1.036003116,3264.900361,294.6446843,3182.93957,3281.816455,942.7187779,0.050816674,-0.996920742
347.9,3520,-0.024170278,943.5117758,1.043786305,3314.001792,294.7499858,3188.222813,3257.001947,942.634355,0.03534827,-0.999081418
348,3520,-0.029297307,943.4244456,1.031627219,3362.936221,294.8477598,3193.757327,3232.026121,942.5472287,0.019667821,-1.001754798
348.1,3520,-0.035278845,943.3862073,1.012933768,3388.91049,294.9418557,3198.63966,3207.253736,942.5091961,0.004427108,-1.004983605
348.2,3520,-0.041260382,943.3805398,1.012114248,3402.735665,295.0270985,3202.865269,3184.030667,942.5037169,-0.009679834,-1.008810566
348.3,3520,-0.04724192,943.2577713,1.014489261,3419.901416,295.1106342,3207.454851,3170.557159,942.3810631,-0.018963158,-1.013235682
348.4,3520,-0.053223458,943.1758562,1.001817018,3431.771301,295.1915107,3210.677852,3166.255653,942.2991922,-0.022830295,-1.01825895
348.5,3520,-0.059204996,943.1350359,0.983551047,3421.398849,295.254223,3212.386594,3164.503406,942.2583902,-0.024609031,-1.023880373
348.6,3520,-0.065186533,943.0800216,0.998267997,3405.851919,295.3081183,3213.647867,3165.068818,942.2033752,-0.024966661,-1.03009995
348.7,3520,-0.071168071,942.9671419,1.026015677,3423.473135,295.3801334,3215.351466,3167.32698,942.0904796,-0.02468165,-1.03691768
348.8,3520,-0.077149609,942.8171033,1.003246067,3446.841911,295.4584772,3217.282276,3172.200362,941.9404102,-0.023169347,-1.044333564
348.9,3520,-0.083131146,942.7656494,0.976225582,3429.332644,295.5208489,3218.124873,3179.603666,941.8889069,-0.019797545,-1.052347601
349,3520,-0.089112684,942.8611963,1.005136128,3414.06545,295.5798711,3217.34215,3186.534124,941.9843993,-0.015833442,-1.060959793
349.1,3520,-0.093293657,942.9483002,1.016963151,3433.962057,295.6625942,3216.585449,3197.175246,942.0714187,-0.009975658,-1.07008011
349.2,3520,-0.09747463,942.9704834,0.982242828,3434.45419,295.7583421,3216.641195,3209.356292,942.0935084,-0.003743995,-1.079618524
349.3,3520,-0.101655603,942.9567936,0.980929471,3405.810052,295.8428482,3216.768504,3219.107907,942.0797426,0.00120231,-1.089575036
349.4,3520,-0.105836576,942.9378547,1.009633309,3400.996611,295.9274882,3217.131673,3223.950439,942.0607669,0.003504429,-1.099949645
349.5,3520,-0.11001755,942.9215135,1.003144155,3413.286499,296.0213565,3217.694203,3226.700623,942.0444064,0.004628749,-1.110742351
349.6,3520,-0.114198523,942.8910496,0.981331608,3402.069069,296.1011291,3218.771909,3226.899803,942.0139432,0.004177241,-1.121953155
349.7,3520,-0.118379496,942.8318821,0.98880232,3380.708129,296.1576707,3220.780133,3225.995167,941.9547869,0.002680209,-1.133582056
349.8,3520,-0.122560469,942.782322,1.002868488,3377.256159,296.2079534,3222.738223,3224.409922,941.9052476,0.000859151,-1.145629054
349.9,3520,-0.126741442,942.851817,0.997021695,3378.43824,296.2489603,3223.356904,3223.500892,941.9747568,7.40E-05,-1.15809415
350,3520,-0.130922415,943.0444372,1.002021148,3374.658457,296.2711304,3223.122291,3223.096537,942.16738,-1.32E-05,-1.170977343
350.1,3520,-0.132356763,943.2184659,1.03073963,3394.212576,296.3215368,3222.956214,3222.423748,942.3414098,-0.000273655,-1.184141301
350.2,3520,-0.13379111,943.3561243,1.038184006,3440.510067,296.4098968,3222.920539,3222.013196,942.4790718,-0.000466319,-1.197448695
350.3,3520,-0.135225458,943.4401831,1.021744696,3477.233112,296.4870102,3223.245312,3222.291948,942.5631286,-0.000489971,-1.210899523
350.4,3520,-0.136659806,943.4829377,1.024769422,3502.917635,296.5588091,3223.499728,3222.88785,942.6058779,-0.000314468,-1.224493787
350.5,3520,-0.138094154,943.4579032,1.040733659,3543.364942,296.6402914,3224.173834,3224.009559,942.5808335,-8.44E-05,-1.238231485
350.6,3520,-0.139528501,943.4331416,1.052740771,3600.664903,296.7269952,3224.925734,3224.826096,942.5560698,-5.12E-05,-1.252112617
350.7,3520,-0.140962849,943.4241857,1.064508329,3673.47266,296.8277706,3225.454661,3225.394227,942.5471122,-3.11E-05,-1.266137185
350.8,3520,-0.142397197,943.4216812,1.050656114,3747.856577,296.9343317,3226.128674,3226.092019,942.5446035,-1.88E-05,-1.280305187
350.9,3520,-0.143831544,943.4061292,1.023596512,3791.37016,297.0309483,3227.295751,3227.273519,942.529043,-1.14E-05,-1.294616624
351,3520,-0.145265892,943.3229888,1.039525389,3825.089243,297.1351732,3228.775971,3228.762487,942.4458957,-6.93E-06,-1.309071496
351.1,3520,-0.142427713,943.1904392,1.066674661,3893.36849,297.3056361,3231.270772,3226.359749,942.3133688,-0.002523966,-1.323456176
351.2,3520,-0.139589535,942.9812703,1.050958478,3969.220037,297.5387483,3234.863717,3216.580984,942.1042826,-0.009396207,-1.337557039
351.3,3520,-0.136751356,942.7606375,1.032336724,4017.838226,297.7724511,3238.787101,3202.278884,941.8837687,-0.018762991,-1.351374083
351.4,3520,-0.133913177,942.4747484,1.029645189,4056.222252,297.9998085,3244.080094,3185.358776,941.5980226,-0.030179168,-1.36490731
351.5,3520,-0.131074998,942.1901195,1.012152763,4083.1655,298.2334266,3249.75869,3166.301073,941.3135585,-0.042892113,-1.378156719
351.6,3520,-0.12823682,941.9240458,1.010040407,4092.653512,298.4734577,3255.330682,3145.053418,941.0476647,-0.056675772,-1.39112231
351.7,3520,-0.125398641,941.6111744,1.036895597,4121.174705,298.7196818,3261.482974,3123.407784,940.7349773,-0.070962207,-1.403804083
351.8,3520,-0.122560462,941.3045409,1.035360748,4170.292404,298.9731224,3267.289427,3102.866873,940.428523,-0.084503141,-1.416202038
351.9,3520,-0.119722284,941.061729,1.009485069,4197.277317,299.2185975,3272.411744,3079.782947,940.1859053,-0.098999425,-1.428316175
352,3520,-0.116884105,940.7656288,1.004736217,4203.48686,299.4531146,3278.140193,3056.716444,939.8900015,-0.11379827,-1.440146495
352.1,3520,-0.105195694,940.4610991,1.011000486,4213.118558,299.7798397,3283.867167,3031.688591,939.5856854,-0.129604371,-1.451250484
352.2,3520,-0.093507284,940.1916652,1.018816465,4231.154233,300.2068524,3288.951935,3007.735241,939.3164553,-0.144528189,-1.461185633
352.3,3520,-0.081818873,939.8798721,1.013604358,4254.5124,300.6271842,3294.474015,2985.455528,939.0048552,-0.15881661,-1.469951941
352.4,3520,-0.070130463,939.6000694,0.972476251,4248.123976,301.0450347,3299.166091,2965.92633,938.7252252,-0.171264865,-1.477549408
352.5,3520,-0.058442052,939.4081364,0.956247128,4197.792711,301.4641621,3302.168532,2953.066585,938.5334038,-0.179417058,-1.483978034
352.6,3520,-0.046753642,939.1343595,0.986174685,4162.024511,301.8796962,3305.580933,2948.028755,938.2596727,-0.18375996,-1.489237819
352.7,3520,-0.035065231,938.8260732,0.975335692,4144.775214,302.314925,3308.391557,2948.468488,937.9513941,-0.184978454,-1.493328762
352.8,3520,-0.023376821,938.6541975,0.950801923,4095.086505,302.7501522,3309.376995,2950.192004,937.7795109,-0.184599127,-1.496250865
352.9,3520,-0.01168841,938.4696709,0.975530904,4047.484273,303.1673789,3310.310201,2953.26902,937.5949599,-0.183497339,-1.498004126
353,3520,-2.59E-13,938.2967829,0.966930085,4019.474364,303.5879424,3311.300855,2956.742561,937.4220493,-0.182221287,-1.498588547
353.1,3520,-0.0021973,938.1384961,0.932264458,3953.778374,303.876282,3312.52958,2956.927482,937.263765,-0.182757738,-1.498698412
353.2,3520,-0.0043946,938.0491572,0.964103255,3884.08905,304.0077177,3312.55153,2963.09997,937.1743809,-0.179596738,-1.499028007
353.3,3520,-0.0065919,938.0602001,0.988448767,3861.814547,304.1565177,3311.714922,2972.650393,937.1853456,-0.174258439,-1.499577332
353.4,3520,-0.0087892,938.0860675,0.961243033,3831.9509,304.2966662,3310.487471,2984.211081,937.211119,-0.167686118,-1.500346387
353.5,3520,-0.0109865,938.1206416,0.965123175,3781.940698,304.3903959,3308.424028,3001.668733,937.2455493,-0.157653468,-1.501335172
353.6,3520,-0.013183799,938.2075305,0.978862814,3750.3952,304.4884802,3305.32528,3023.96373,937.3322545,-0.144602636,-1.502543687
353.7,3520,-0.015381099,938.3385,0.971946816,3719.875584,304.5867533,3301.531216,3050.65331,937.4630017,-0.128935906,-1.503971932
353.8,3520,-0.017578399,938.4540667,0.986125725,3692.099711,304.6748113,3297.31025,3081.707016,937.578313,-0.110806881,-1.505619907
353.9,3520,-0.019775699,938.591578,0.986022309,3679.382126,304.7734255,3292.330095,3117.70182,937.715529,-0.089748258,-1.507487612
354,3520,-0.021972999,938.7834339,0.963860137,3647.149973,304.8612271,3286.819701,3157.07787,937.9070631,-0.066679369,-1.509575047
354.1,3520,-0.011871526,938.9494181,0.982796045,3609.549932,305.03802,3281.340597,3197.697925,938.0727173,-0.04298722,-1.511267273
354.2,3520,-0.001770052,939.051335,1.012120259,3609.231224,305.3447161,3276.8848,3234.185248,938.1743402,-0.021944959,-1.511949352
354.3,3520,0.008331421,939.1074724,1.009493712,3624.726617,305.6538704,3273.845381,3262.34151,938.2302536,-0.005912286,-1.511621283
354.4,3520,0.018432894,939.1698019,1.004244886,3632.341219,305.9629316,3271.243861,3284.19087,938.2924099,0.006653971,-1.510283067
354.5,3520,0.028534368,939.2168084,0.996341605,3634.238063,306.2870307,3270.034613,3299.211555,938.3392967,0.014995164,-1.507934704
354.6,3520,0.038635841,939.2247491,0.975625903,3617.428498,306.5957301,3270.563949,3306.940472,938.3471779,0.018695309,-1.504576194
354.7,3520,0.048737314,939.2482406,0.968699065,3580.278586,306.9002878,3271.07384,3310.665733,938.3706465,0.020347813,-1.500207536
354.8,3520,0.058838787,939.3306917,0.992057463,3553.798887,307.2137249,3271.50042,3313.467842,938.4530787,0.021568689,-1.494828731
354.9,3520,0.068940261,939.3713799,1.011121566,3559.321286,307.5197902,3272.804354,3315.12543,938.4937545,0.021750445,-1.488439779
355,3520,0.079041734,939.4013912,0.987318428,3561.636065,307.8166814,3273.982546,3315.299992,938.5237682,0.021234642,-1.481040679
355.1,3520,0.080750745,939.4274328,0.982392498,3536.119724,308.032095,3275.298888,3313.689116,938.5498256,0.01973023,-1.473051055
355.2,3520,0.082459757,939.415492,1.03604193,3545.452998,308.1744057,3277.135537,3310.969176,938.5379089,0.017388422,-1.46489053
355.3,3520,0.084168768,939.2998724,1.04352303,3603.723038,308.3504458,3280.075019,3304.581769,938.4223415,0.012594971,-1.456559104
355.4,3520,0.085877779,939.1194538,0.997043116,3628.123616,308.526431,3283.856411,3297.511521,938.2419869,0.007017892,-1.448056776
355.5,3520,0.087586791,938.9892387,0.990492569,3616.02716,308.6773134,3287.116536,3293.665811,938.1118147,0.003365927,-1.439383548
355.6,3520,0.089295802,938.9350365,0.982391252,3603.253263,308.835288,3289.486607,3289.41373,938.0576523,-3.75E-05,-1.430539418
355.7,3520,0.091004813,938.8397641,0.965143717,3567.381996,308.987331,3292.041039,3290.840751,937.9623718,-0.000616874,-1.421524388
355.8,3520,0.092713824,938.6912137,0.996273592,3540.764915,309.1342465,3294.980243,3294.41837,937.8138017,-0.000288768,-1.412338456
355.9,3520,0.094422836,938.5558738,0.995804738,3543.628836,309.3033541,3297.283105,3297.151521,937.6784485,-6.76E-05,-1.402981623
356,3520,0.096131847,938.4027773,0.962271227,3514.779019,309.4710339,3299.878911,3299.799102,937.525337,-4.10E-05,-1.393453888
356.1,3520,0.095674075,938.2195392,0.988270805,3479.276702,309.620873,3302.879689,3302.831282,937.342086,-2.49E-05,-1.383863592
356.2,3520,0.095216304,938.1321458,0.996762552,3477.645418,309.7772835,3304.988266,3304.958906,937.2546864,-1.51E-05,-1.374319073
356.3,3520,0.094758532,938.0763342,0.957892511,3449.478613,309.9414114,3307.218742,3307.200934,937.1988625,-9.15E-06,-1.364820332
356.4,3520,0.09430076,937.9936751,0.955069184,3392.177388,310.1053797,3309.956936,3309.946135,937.116189,-5.55E-06,-1.355367367
356.5,3520,0.093842988,937.8930355,0.945771341,3335.580039,310.2801719,3312.904098,3312.959959,937.0155339,2.87E-05,-1.34596018
356.6,3520,0.093385217,937.8017438,0.922573139,3251.910006,310.4514759,3315.658636,3316.288527,936.9242279,0.000323725,-1.336598769
356.7,3520,0.092927445,937.7795706,0.940298345,3165.003149,310.6183653,3317.455291,3318.297488,936.902045,0.000432838,-1.327283136
356.8,3520,0.092469673,937.7808655,0.943767137,3098.013175,310.7852815,3319.072231,3319.353678,936.9033362,0.000144646,-1.31801328
356.9,3520,0.092011902,937.7523446,0.936189237,3021.774713,310.9434307,3321.290831,3321.414514,936.8748051,6.36E-05,-1.308789202
357,3520,0.09155413,937.7286178,0.948866336,2951.977222,311.1015695,3323.282794,3323.55615,936.8510694,0.000140489,-1.2996109
357.1,3520,0.089356831,937.7316331,0.926680763,2879.490075,311.246531,3325.141945,3325.722599,936.8540724,0.000298421,-1.290565352
357.2,3520,0.087159532,937.7255347,0.919820929,2778.636786,311.3624554,3327.192443,3328.345786,936.8479599,0.000592748,-1.281739534
357.3,3520,0.084962233,937.7899301,0.95421615,2702.570325,311.4739907,3328.403038,3330.547448,936.9123465,0.001102096,-1.273133446
357.4,3520,0.082764934,937.9167434,0.930782758,2639.019318,311.5750267,3329.685037,3332.221225,937.0391503,0.001303446,-1.264747087
357.5,3520,0.080567635,937.981512,0.910079686,2533.751053,311.6491499,3331.87512,3334.904337,937.1039025,0.001556832,-1.256580459
357.6,3520,0.078370337,938.0895125,0.954272988,2448.644679,311.7051863,3333.287951,3337.250988,937.2118924,0.002036759,-1.24863356
357.7,3520,0.076173038,938.2552109,0.956676221,2401.241303,311.7470681,3333.736438,3341.416474,937.377561,0.003947069,-1.240906391
357.8,3520,0.073975739,938.5059728,0.943799851,2335.356561,311.7739629,3332.838502,3352.682003,937.6282387,0.010198346,-1.233398952
357.9,3520,0.07177844,938.8716101,0.978509916,2286.116594,311.7992551,3330.657012,3366.908123,937.9937659,0.018630855,-1.226111244
358,3520,0.069581141,939.1914737,0.978785861,2266.063939,311.8248715,3328.904752,3381.113343,938.3135148,0.026832024,-1.219043264
358.1,3520,0.067841612,939.4030547,0.963500513,2226.954164,311.8511564,3327.881078,3394.927457,938.5249867,0.03445774,-1.212172127
358.2,3520,0.066102082,939.6427541,0.989675444,2196.040432,311.8784407,3326.060426,3407.457477,938.7645888,0.041833108,-1.205474942
358.3,3520,0.064362553,939.916452,1.000680947,2193.671225,311.8939163,3323.894259,3416.615777,939.038212,0.047653192,-1.19895171
358.4,3520,0.062623024,940.194998,1.003758076,2194.149213,311.8912099,3321.265177,3427.498934,939.3166705,0.054597656,-1.192602432
358.5,3520,0.060883494,940.4450519,1.024180576,2211.554593,311.8689557,3318.832752,3439.720732,939.5666224,0.062129031,-1.186427106
358.6,3520,0.059143965,940.6413621,1.023555522,2243.271938,311.8345358,3316.844654,3453.407234,939.7628261,0.070184817,-1.180425733
358.7,3520,0.057404436,940.831069,1.026688875,2271.278801,311.796946,3315.219521,3463.3638,939.9524546,0.076137103,-1.174598313
